07:55:16.945 [restartedMain] INFO  c.b.BenYiApplication - [logStarting,55] - Starting BenYiApplication using Java 11.0.17 on chenchaoTerrydeMacBook-Pro.local with PID 5083 (/Users/terrychan/Documents/1beny/project/bydas_operationandapp_api/benyi-admin/target/classes started by terrychan in /Users/terrychan/Documents/1beny/project/bydas_operationandapp_api)
07:55:28.670 [cluster-rtt-ClusterId{value='647840e0f77718518ca66234', description='null'}-101.132.64.230:27017] INFO  o.m.d.connection - [info,71] - Opened connection [connectionId{localValue:2, serverValue:18594}] to 101.132.64.230:27017
07:55:28.895 [cluster-ClusterId{value='647840e0f77718518ca66234', description='null'}-101.132.64.230:27017] INFO  o.m.d.connection - [info,71] - Opened connection [connectionId{localValue:1, serverValue:18595}] to 101.132.64.230:27017
07:55:28.896 [cluster-ClusterId{value='647840e0f77718518ca66234', description='null'}-101.132.64.230:27017] INFO  o.m.driver.cluster - [info,71] - Monitor thread successfully connected to server with description ServerDescription{address=101.132.64.230:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=256457375, setName='rs0', canonicalAddress=101.132.64.230:27017, hosts=[101.132.64.230:27017, 106.15.46.36:27017], passives=[], arbiters=[47.101.35.55:27017], primary='101.132.64.230:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000006, setVersion=109242, topologyVersion=TopologyVersion{processId=645f34e2bc507400aeb9b1b6, counter=7}, lastWriteDate=Thu Jun 01 08:55:28 BST 2023, lastUpdateTimeNanos=866076912701666}
07:55:29.015 [restartedMain] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-8080"]
07:55:29.193 [restartedMain] INFO  o.q.c.QuartzScheduler - [start,547] - Scheduler quartzScheduler_$_NON_CLUSTERED started.
07:55:29.199 [restartedMain] INFO  c.b.BenYiApplication - [logStarted,61] - Started BenYiApplication in 12.423 seconds (JVM running for 17.831)
07:55:54.744 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
07:55:55.336 [http-nio-8080-exec-7] INFO  c.b.e.c.CidRelationController - [analyseDeviceStatus,364] - ===CidRelationController analyseDeviceStatus plantId:-1  loginUser.getDeptId()：120
07:55:55.341 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,128] - ===CidDataController getCidDataWithChart plantID:null
07:55:55.381 [http-nio-8080-exec-9] INFO  c.b.w.c.s.SysIndexController - [getChildDeptInfo,119] - ===getChildDeptInfo:2
07:55:55.381 [http-nio-8080-exec-6] INFO  c.b.w.c.s.SysIndexController - [getCreateCidInfo,129] - ===resultVidList:13
07:55:55.412 [http-nio-8080-exec-10] INFO  c.b.w.c.s.SysIndexController - [getEnergyByDate,374] - ===CidDataController getCidDataWithChart-day paramMap:{"endDate":"2023-06-01 23:00:00","plantID":[76],"startDate":"2023-06-01 00:00:00"}
07:55:55.417 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:05","power":0.0}
07:55:55.417 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:10","power":0.125}
07:55:55.417 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:15","power":0.5234375}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:20","power":3.76953125}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:25","power":23.309895833333332}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:30","power":85.80859375}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:35","power":112.50781250000001}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:40","power":133.70703125}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:45","power":209.79427083333331}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:50","power":210.74609375}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 05:55","power":273.3046875}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:00","power":364.00390625}
07:55:55.418 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:05","power":464.38541666666674}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:10","power":527.05078125}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:15","power":695.2005208333334}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:20","power":687.92578125}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:25","power":732.3046875}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:30","power":859.3151041666666}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:35","power":1014.5455729166666}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:40","power":733.0859375}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:45","power":579.6223958333334}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:50","power":626.640625}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 06:55","power":789.8033854166666}
07:55:55.419 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:00","power":824.5390625}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:05","power":990.2838541666666}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:10","power":1274.640625}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:15","power":1276.265625}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:20","power":1859.5260416666667}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:25","power":1738.65625}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:30","power":1433.984375}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:35","power":2876.1640625}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:40","power":3050.5182291666665}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:45","power":2975.609375}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:50","power":2849.0755208333326}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 07:55","power":3323.84765625}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:00","power":3089.135416666667}
07:55:55.420 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:05","power":3600.87890625}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:10","power":3798.6041666666665}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:15","power":3905.21484375}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:20","power":4087.2213541666665}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:25","power":4067.44140625}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:30","power":4226.072916666667}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:35","power":4619.529947916667}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:40","power":4726.864583333333}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:45","power":4838.544270833333}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:50","power":5245.572916666667}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 08:55","power":4406.19921875}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:00","power":2983.3203125}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:05","power":4007.2187499999995}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:10","power":2048.8229166666665}
07:55:55.421 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:15","power":1344.7526041666665}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:20","power":1316.1927083333333}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:25","power":1303.859375}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:30","power":2228.6796875}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:35","power":2813.6328125}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:40","power":1697.8333333333333}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:45","power":1968.42578125}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:50","power":2277.4739583333335}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 09:55","power":2573.7122395833335}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:00","power":1897.75}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:05","power":1584.4205729166665}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:10","power":1790.3854166666667}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:15","power":1211.7682291666667}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:20","power":1632.0677083333333}
07:55:55.422 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:25","power":2743.364583333333}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:30","power":3168.6666666666665}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:35","power":3002.2695312500005}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:40","power":2406.5729166666665}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:45","power":1560.6028645833335}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:50","power":1518.0364583333333}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 10:55","power":1939.9075520833333}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:00","power":2070.8411458333335}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:05","power":2237.56640625}
07:55:55.423 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:10","power":4043.2708333333335}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:15","power":3394.6445312500005}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:20","power":1969.34375}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:25","power":1568.7773437499998}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:30","power":945.5729166666666}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:35","power":1193.9127604166665}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:40","power":3705.7630208333335}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:45","power":3900.9700520833335}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:50","power":4679.934895833333}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 11:55","power":5653.380208333333}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:00","power":5878.723958333333}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:05","power":5001.889322916667}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:10","power":4334.7421875}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:15","power":4437.27734375}
07:55:55.424 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:20","power":5707.664062499999}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:25","power":5545.046875}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:30","power":5729.669270833333}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:35","power":6075.052083333333}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:40","power":1992.9062499999998}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:45","power":2809.203125}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:50","power":5220.8828125}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 12:55","power":5722.651041666667}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:00","power":5733.36328125}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:05","power":5718.10546875}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:10","power":5877.434895833333}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:15","power":5778.65625}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:20","power":2600.65625}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:25","power":1161.91796875}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:30","power":1203.3281249999998}
07:55:55.425 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:35","power":949.60546875}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:40","power":1176.9895833333333}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:45","power":1037.0833333333333}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:50","power":1319.1015625}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 13:55","power":1196.0703125}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:00","power":1036.6640625}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:05","power":2121.8645833333335}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:10","power":4990.8046875}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:15","power":3500.3645833333335}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:20","power":5284.12890625}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:25","power":5161.148437499999}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:30","power":3710.40234375}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:35","power":1470.828125}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:40","power":3215.5625}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:45","power":1542.875}
07:55:55.426 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:50","power":1403.3046875}
07:55:55.427 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 14:55","power":2319.565104166667}
07:55:55.427 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 15:00","power":1986.9609375}
07:55:55.427 [http-nio-8080-exec-4] INFO  c.b.e.c.CidDataController - [getCidDataWithChart,262] - cidDataMinMapper:{"date":"2023-06-01 15:05","power":2916.7734375}
